departamento,gravedad,latitud,longitud
3,1,-34.94481843114243,-54.935331061925574
8,0,-30.404132473272618,-56.46348552515222
7,0,-30.90593275276706,-55.52424545797595
13,0,-34.415505083126455,-57.45072635354394
2,0,-34.76000293684572,-56.23545299589931
1,0,-34.906339954014136,-56.18451416244738
16,0,-34.08883400691765,-56.20636465647045
9,0,-31.388361617504167,-57.94574018879658
10,0,-32.32042863001136,-58.063023872429284
9,0,-31.37414270990191,-57.95911019685793
3,0,-34.905657969004466,-54.83502949548633
12,0,-33.873478060539604,-57.37238563716495
3,1,-34.84896128649702,-55.2752858410934
12,0,-33.249848786578035,-58.031467622971775
13,1,-34.417817462327946,-57.4472564973024
2,0,-34.81898451412975,-55.9467378083638
1,0,-34.89840164117687,-56.15761371527881
1,0,-34.84901944716662,-56.223473470500025
3,0,-34.890552321656386,-54.97055474556535
6,0,-33.21472073189622,-54.35907527903688
14,0,-34.62887220285155,-56.61510763864623
10,0,-32.304847233639,-58.070808036137464
9,0,-31.38802100218423,-57.94910224462056
2,0,-34.72415584852168,-56.213830311232215
3,0,-34.77260294206698,-54.7856312818577
2,0,-34.29105965582911,-55.97423201422491
1,0,-34.85325424421831,-56.181702003586935
2,0,-34.80036421036357,-55.94156359317055
3,0,-34.910861857681454,-54.95320044718462
3,1,-34.88188783151172,-54.95118419297333
5,0,-32.37016695960241,-54.18998096417445
13,0,-33.86314072090185,-58.40147166267645
3,0,-34.80752798715562,-54.588393643937586
2,0,-34.76429834965377,-55.76479329124784
2,0,-34.76358386445629,-55.747813288480515
10,0,-32.31586781008527,-58.05829655713244
1,1,-34.87223663510769,-56.202193100153785
13,0,-33.860918907530305,-58.41046153476438
3,0,-34.80216144006084,-54.88113148280629
19,0,-31.744156872290347,-56.00911969381551
6,0,-33.235803111263095,-54.38606821818173
1,0,-34.90149686351262,-56.1750397051844
9,0,-31.364075937926508,-57.9838744916988
1,0,-34.886043878792435,-56.14411564991654
9,1,-31.383622750608712,-57.97019634756335
10,0,-32.17946537220478,-57.96926092054669
10,0,-32.270945022540126,-58.04742258018153
2,0,-34.635294740599036,-56.250836931619546
1,0,-34.79021366245263,-56.35240482793362
2,0,-34.763723056059845,-56.22481946845814
3,0,-34.93506243938222,-54.94482639061052
2,0,-34.45849787215673,-56.379200951566894
2,0,-34.726950765416106,-56.213749238718215
1,0,-34.92140020412458,-56.15179536288217
9,1,-31.279821443281996,-57.11939757064798
3,0,-34.88527607271791,-55.03627664106697
3,1,-34.86917275501845,-54.86202063059755
2,0,-34.51265609841627,-56.25139158946436
3,0,-34.90208952176824,-54.93295437260778
3,1,-34.795112673969065,-54.927268162978784
11,0,-33.11914762637116,-58.310650371056546
3,0,-34.886051797398615,-55.03964998915619
3,0,-34.933662184109906,-54.923459152024144
1,0,-34.827536259896654,-56.22006649072784
18,0,-34.37499870585117,-55.24308617580033
2,1,-34.678079206748386,-55.58117353932125
2,0,-34.706248070417324,-55.96536656481789
1,1,-34.924256830810386,-56.15411983203328
4,0,-34.27464429176898,-54.00477994266847
7,0,-30.938285002085333,-55.548920674879184
14,0,-34.753594645568526,-56.413165303333244
1,0,-34.86967226870795,-56.13066385650908
1,0,-34.84908678930794,-56.26328834537355
9,0,-31.378249045492712,-57.55343561290828
13,0,-33.98420730703686,-58.28589111755432
2,0,-34.796784691101976,-55.90892544162771
1,0,-34.83701710029973,-56.116406919987796
1,0,-34.83838495763382,-56.15018703349432
10,0,-32.31768870590779,-58.072340113253375
10,0,-32.36037874894133,-57.20184066444051
1,0,-34.85067209133836,-56.14070834589072
5,0,-32.865209812056136,-54.85949337113197
3,0,-34.90837628743439,-54.96086830577092
5,0,-32.367572075788935,-54.170725436056365
1,1,-34.8646428642419,-56.18569182954718
15,1,-33.84752254721302,-56.76322146165278
2,0,-34.79368252601009,-55.930226433828956
1,0,-34.860062938100384,-56.12983510630866
18,0,-34.373581997356574,-55.24175644080466
1,0,-34.82853734131884,-56.14110238320822
2,0,-34.72867927046948,-55.968090700818216
14,0,-34.34242795606415,-56.721067810794835
13,0,-34.29738297326051,-57.23499081898206
13,0,-34.42609706160557,-57.71627537782407
9,0,-31.385124092076257,-57.974471059163434
2,0,-34.442242077101234,-56.38351199528515
10,0,-31.90472607481001,-57.92681783034431
1,1,-34.85187186900265,-56.23963592396571
2,0,-34.72684400253969,-56.2111835404084
16,0,-34.106230156878055,-56.20490124033384
4,0,-34.02950221453239,-54.28389538694465
3,0,-34.93950899525068,-54.93590212159717
3,0,-34.60710508597138,-55.07403833936973
14,0,-34.658910794227246,-56.59019512571492
3,0,-34.91498173863419,-54.86006688406727
1,0,-34.870538475466034,-56.113258466707826
15,0,-33.70202567748145,-56.80522094146958
1,0,-34.90713636671633,-56.20951784944773
2,0,-34.71047650084353,-55.964221934774145
13,0,-33.997116459149794,-58.28029304509836
2,0,-34.69157757488553,-56.216977043867146
2,0,-34.729700243413845,-56.213613976504575
9,0,-31.392825246224707,-57.95214809465453
2,0,-34.77256809284642,-55.572782952817235
1,0,-34.89128192946395,-56.1199849420226
1,0,-34.800002393845055,-56.243774682568855
3,0,-34.931599078728915,-54.94261390349114
6,0,-33.21495556304837,-54.3680247176993
13,0,-34.00009641144501,-58.28423569863763
13,0,-33.99822850278374,-58.29037918463734
2,0,-34.54866489426644,-55.86847168466736
1,0,-34.86429009266995,-56.235528417930226
13,0,-34.44220938892287,-57.85432559341331
1,0,-34.80733530171197,-56.11437332317831
1,0,-34.87754898187229,-56.14146821662424
15,0,-33.51656827220465,-56.907018255302326
10,0,-32.28363670735976,-58.07220464477563
5,0,-32.38903061124081,-54.162670658213194
7,0,-30.90822679933816,-55.511863613460484
1,0,-34.774880909696,-56.10931069110271
3,0,-34.864248836259655,-55.13516890264728
1,0,-34.80519630614673,-56.13669832336722
1,0,-34.89487511635171,-56.09964500863781
15,0,-33.51733514128552,-56.90728663736239
16,0,-34.10136772893181,-56.22727947067214
1,0,-34.9010582745934,-56.176850041269454
1,0,-34.88846382471042,-56.135664101941124
4,0,-34.48442212462905,-54.332420677916275
2,0,-34.77199043941753,-55.84095357132637
19,0,-31.727162208367652,-55.99325675552557
3,0,-34.84566541547503,-54.636816034367605
1,0,-34.851760215859585,-56.128883368839624
13,0,-34.41416057772814,-57.44848841291146
18,0,-34.37410182028889,-55.234024568923964
3,0,-34.793829846626835,-54.910251315561105
2,0,-34.728009175595155,-56.21707052482445
4,0,-33.67011498199439,-54.21336233932038
1,0,-34.903952614905286,-56.19159764354503
1,0,-34.81914955887312,-56.13972371172088
17,0,-33.37740673480685,-56.52105284063705
1,0,-34.89416843755308,-56.17144665949896
1,0,-34.87428392908937,-56.17788293628299
2,0,-34.8485089193109,-55.977644266882024
16,0,-34.10035148504285,-56.21633928261358
3,0,-34.91483761290938,-54.88529828039674
18,0,-34.37700316426851,-55.23825928944794
5,0,-32.0609453512209,-54.15204677483083
4,1,-34.19702621945835,-53.773650839280556
2,1,-34.801671408941516,-55.920995241206015
9,0,-31.384867576972766,-57.96063893340621
9,0,-31.40536625021704,-57.97015701479469
3,0,-34.89524317699942,-54.94390413316913
3,0,-34.9018960758801,-54.95883991206234
7,1,-30.890320268164636,-55.5517890730723
12,0,-33.70128905078651,-57.52503323484511
2,1,-34.77862440692703,-55.86555938361454
3,0,-34.791122573645325,-54.91010107422018
9,0,-31.387377023305504,-57.913548161929235
3,0,-34.792994389933895,-54.9088516725892
1,0,-34.90348596516744,-56.143223256908676
5,0,-32.595727551969226,-53.37626947008027
2,0,-34.77201782754209,-55.824998772935
2,0,-34.77201782754209,-55.824998772935
19,0,-32.06612125310676,-54.70700987159791
1,0,-34.818139495497824,-56.224200725408586
5,1,-32.131328601568775,-54.621705810537925
3,0,-34.91269097423453,-54.95742344954748
19,0,-31.71634098445916,-55.988149537088894
1,1,-34.81647224241082,-56.27555157254378
16,0,-34.098297842617086,-56.21250974808151
17,0,-33.394415952200575,-56.52289506407126
3,0,-34.89289683978377,-54.7921995215167
11,0,-32.70023741890535,-57.62743228510158
5,0,-32.37213580412252,-54.13924075167725
13,0,-34.41872591300886,-57.45765382333781
10,0,-32.30905584504065,-58.06915802198056
13,0,-34.290232994631054,-57.22448552505543
2,0,-34.703840722921605,-56.16919954183281
1,0,-34.86693882757689,-56.17182929754502
13,0,-33.98495900789372,-58.287309778689895
3,0,-34.905657969004466,-54.83502949548633
2,0,-34.70188159964735,-55.966185230832906
9,0,-31.40220137802811,-57.96512809966523
19,0,-31.71553307019278,-55.98298694503311
3,0,-34.94131014682897,-54.94642221707737
2,0,-34.690471982201,-56.05470164202571
12,0,-33.53958653596392,-58.21125579391111
10,0,-32.318137282799476,-58.0779225021088
3,0,-34.9200668221817,-54.96178309310025
18,0,-34.320730079933895,-54.98627842909701
13,0,-33.9921025634178,-58.27680744821223
2,0,-34.67514398528738,-55.80344745092369
18,0,-34.37325091650143,-55.22507094609106
2,0,-34.755491714034044,-55.681673334548755
13,0,-34.43147302594597,-57.436717477791525
2,0,-34.396719779679856,-55.72208266299944
3,0,-34.79537063236599,-54.92125073313163
10,0,-32.303180822871724,-58.070522904215
3,0,-34.90450651224948,-54.82860319713237
1,0,-34.86796569841937,-56.210986989870406
2,0,-34.68377944919535,-55.80130374899394
2,0,-34.86247485030457,-56.025770906089676
13,0,-34.43930808460833,-57.19739894952535
4,0,-34.65405392014696,-54.15027685137196
2,1,-34.70567015219323,-56.22798205736085
17,0,-33.3771923039561,-56.535836168758244
16,0,-34.09972506857632,-56.21710392225052
3,0,-34.91374208540883,-54.85878572060512
1,0,-34.87604967268996,-56.14624349069479
1,0,-34.83416581025121,-56.14005966922275
9,0,-31.39574831947294,-57.9654301994702
12,0,-33.54252223119203,-58.21538945676516
2,0,-34.67414353290007,-56.00844365285451
13,0,-34.47017044124861,-57.84050975520589
2,0,-34.78588359624906,-55.89005152439922
1,0,-34.89333940105648,-56.18218023008449
1,0,-34.881103135574826,-56.18624076833787
1,0,-34.80544861881004,-56.22792740460743
9,0,-31.393597031861383,-57.96356758802346
1,0,-34.89687160156196,-56.19122924409442
7,1,-30.911594498503078,-55.55424160126671
3,0,-34.9274611151634,-54.96187383894041
1,0,-34.836146765010206,-56.19226105932995
2,0,-34.70950235444997,-55.961012792070264
13,0,-34.43242974837442,-57.84062149426676
3,0,-34.88458069422417,-54.96927929956794
1,0,-34.87374911289249,-56.25584693661301
13,0,-34.309284319856424,-57.34962828524688
14,0,-34.33923261660245,-56.723796386412545
1,0,-34.89417008921905,-56.165098989011646
1,0,-34.9131255427011,-56.148377536396
4,0,-34.477938182848206,-54.32859949019239
13,0,-33.99537614711116,-57.37004722161564
3,0,-34.8038425774194,-54.92901698704739
9,0,-31.4486287860337,-57.914720862075754
19,1,-31.709674579542146,-55.97803815316802
2,0,-34.69283434772732,-56.216091791547136
1,0,-34.791987040408465,-56.06955790977786
4,0,-34.47090367873962,-54.3387834206816
5,1,-32.1418108512009,-54.161403514690555
19,0,-31.717546638117938,-55.986606104444704
3,0,-34.91167018896294,-54.94234530864467
2,0,-34.75490447170371,-56.22774261893254
10,0,-32.31203443530065,-58.08480784517953
12,0,-33.246921762129915,-58.03095020077605
13,0,-34.064215801001076,-57.720043117897404
1,0,-34.85319139059595,-56.13357195153005
3,0,-34.93811585408886,-54.94945784444165
3,0,-34.848457822584386,-55.271577823510704
1,0,-34.89930720072338,-56.191369542122935
4,0,-34.62541294629701,-54.172575391696476
9,0,-31.38910240694628,-57.94927087992766
1,0,-34.870952564004995,-56.23388027652491
11,0,-32.767390227193545,-57.920331832444106
13,1,-34.47231808503176,-57.84292683226933
19,1,-31.70848126382477,-55.981111612061355
18,0,-34.378117875164094,-55.25944258000458
1,1,-34.91118319741982,-56.207837080455285
2,0,-34.72282188539425,-56.20974732560104
2,0,-34.31356676350412,-55.959069051116856
7,0,-30.88607973770158,-55.55985549541222
1,0,-34.8497644054083,-56.12720896677319
12,0,-33.93570332588319,-57.61097393742266
3,0,-34.88451959682743,-55.04247637576661
5,0,-32.38820812484362,-54.164184097375404
1,0,-34.88239148449411,-56.125058620057814
1,0,-34.861226696383554,-56.13496456863569
2,0,-34.7084068281626,-55.87814809738136
3,0,-34.92501221511857,-54.952958444752944
3,0,-34.885120801914226,-55.04902684196254
9,0,-31.393329883155573,-57.96908662986104
1,0,-34.79359647929475,-56.09162011040469
1,0,-34.87559116205173,-56.26217660980522
11,0,-33.14585458495431,-58.28370784184894
1,0,-34.8442501257238,-56.12529842503385
3,0,-34.91488138971661,-54.95632939753485
1,0,-34.85855388446804,-56.16540434120321
1,0,-34.902496456069,-56.14356189384242
12,0,-33.25268247603205,-58.03778079076428
9,0,-31.398961176967827,-57.93979841835084
13,0,-34.3180558297987,-57.357055725321416
1,0,-34.7362435537713,-56.193780644078394
9,0,-31.381544210976216,-57.958659581964966
1,0,-34.9107174714657,-56.152178916794774
3,0,-34.885334447900924,-54.9524115398526
1,0,-34.900258320265344,-56.19201692314258
1,0,-34.77401616395877,-56.270731833405605
5,0,-32.34982161728052,-54.169260372197996
12,0,-33.24662344534225,-58.02885355034562
3,0,-34.779536642714056,-55.2159198545519
3,0,-34.91275044759753,-54.96634189824627
3,0,-34.93377263486638,-54.94053433542707
19,0,-31.71363323019194,-55.98232170176121
13,0,-34.04602593703715,-57.6916663363319
9,0,-31.383332025047228,-57.95483919800566
1,0,-34.91527542550984,-56.152788872199274
11,0,-32.98036135199718,-58.05620052061458
1,0,-34.91020550179611,-56.14988544843322
3,0,-34.90857076605772,-54.872326325657575
3,1,-34.898261440168675,-54.96790294010542
2,0,-34.45699418905283,-56.07682814995594
3,0,-34.909482324072414,-54.86518917881768
7,1,-30.905917775949103,-55.542817576179345
3,0,-34.727153932742524,-54.6155728098976
1,0,-34.83774954093828,-56.117930232163125
1,0,-34.75963426538786,-56.114500611582734
3,0,-34.93193283172558,-54.951691748811456
14,0,-34.44066941605855,-56.412096506308394
3,0,-34.78129168929683,-54.920402124878436
9,0,-31.386383341783628,-57.932521625755044
12,0,-33.263960357320556,-58.02648009268668
17,0,-33.3593899279615,-56.526955726745
1,0,-34.869386284293256,-56.16710015029051
1,0,-34.927624128605,-56.1585742227865
1,0,-34.863005813334865,-56.15069964734243
7,1,-30.90795031838813,-55.54304835780299
1,0,-34.80643192771138,-56.165164860388494
9,0,-31.38240549332786,-57.952042963063704
19,1,-31.720496974514003,-55.97760279072692
4,0,-34.77981821219047,-54.53052801232454
1,0,-34.89745890572322,-56.1647373699602
14,0,-34.63052716690209,-56.61089972067662
2,0,-34.79848453128456,-55.92770485875832
3,0,-34.901038112490035,-54.95875171707428
10,0,-32.29503169001936,-58.079401308019904
2,0,-34.7101604141408,-56.20408018903691
1,0,-34.86802251409418,-56.31722211298561
6,0,-33.24830088470797,-54.405923043567824
3,0,-34.833707747306455,-55.20868296898372
1,0,-34.85228786823399,-56.270752869852224
3,0,-34.917921745163326,-54.97097554487327
2,0,-34.69838652576174,-55.89668029467702
1,0,-34.86755091949368,-56.23785050404147
3,0,-34.910115229864935,-54.95973085959597
1,0,-34.79678074802554,-56.34945663375639
1,0,-34.85477467910104,-56.160027703933636
1,1,-34.79026964348743,-56.252061461284605
13,0,-33.884025367215145,-58.38883784596031
9,0,-31.38251491634693,-57.961561468214974
13,0,-34.28778054505199,-57.23382322177041
7,0,-30.89833851660782,-55.53874751080725
5,0,-32.36965691985801,-54.17724752109069
16,0,-34.09566315215191,-56.20949883708006
9,0,-31.328316661396325,-57.30970919596307
13,0,-34.335706639846755,-57.334028550712084
16,0,-34.081109570590165,-56.21830494076627
2,0,-34.81665897672291,-56.02472519344827
19,0,-31.577974941459903,-55.751433768178714
1,0,-34.906254810083134,-56.139472920717225
9,0,-31.39065975843169,-57.94607874507842
3,0,-34.793829846626835,-54.910251315561105
2,0,-34.83900713158035,-55.98979216462187
2,0,-34.7164722327216,-55.96944363577831
5,0,-32.88357159054887,-54.8786104476329
3,0,-34.7830772771727,-54.85960133599145
3,0,-34.85636864120365,-55.29224903822434
1,0,-34.90848282609792,-56.142131469047015
12,0,-33.25320166114472,-58.02957473745904
3,0,-34.76769669842465,-55.254361406915066
17,1,-33.387629841833665,-56.52911450229632
10,0,-32.35346307116777,-57.210646508686445
6,0,-33.213652991810164,-54.00001704275484
1,0,-34.842696125714326,-56.221728185625985
8,0,-30.40971899613223,-56.46147686324661
10,0,-32.31864705816828,-58.07102351751818
1,0,-34.90036327685656,-56.141559209967554
1,0,-34.794408317955494,-56.12238187880513
10,0,-32.30954006360253,-58.0652335470548
5,0,-32.740943593081234,-53.26476350070769
2,0,-34.56701611130835,-55.89313157034526
2,0,-34.533575155001465,-56.28100744803659
13,0,-33.91296658545484,-58.413211406229216
19,0,-31.709731938509112,-55.97956772996138
1,0,-34.80519630614673,-56.13669832336722
13,0,-34.436363862650644,-57.83897384327435
9,0,-31.400689777511566,-57.91914673037527
3,0,-34.78352076680863,-54.87461495745985
15,0,-33.419188423198456,-57.02226486583392
4,0,-33.74621499738486,-53.47727035354566
12,0,-33.827867553368264,-58.37452994946234
3,0,-34.118703749054156,-54.572034877154216
14,0,-34.658910794227246,-56.59019512571492
1,0,-34.89004028112268,-56.18773949207248
19,0,-32.45779694025373,-56.33589699506384
5,0,-32.382029138691664,-54.15407034450982
